(1.81013,-8.60895),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03151,-5.37495),
(5.75381,-7.05881),
(3.25305,-7.84303),
(1.81015,-8.60895),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03153,-5.37492),
(5.75383,-7.05879),
(3.25306,-7.84303),
(1.81016,-8.60894),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03155,-5.3749),
(5.75385,-7.05877),
(3.25307,-7.84302),
(1.81018,-8.60894),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03157,-5.37488),
(5.75388,-7.05875),
(3.25308,-7.84302),
(1.81019,-8.60894),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03158,-5.37485),
(5.7539,-7.05874),
(3.25309,-7.84301),
(1.8102,-8.60893),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0316,-5.37483),
(5.75392,-7.05872),
(3.25311,-7.84301),
(1.81022,-8.60893),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03162,-5.3748),
(5.75394,-7.0587),
(3.25312,-7.843),
(1.81023,-8.60893),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03164,-5.37478),
(5.75397,-7.05868),
(3.25313,-7.843),
(1.81025,-8.60892),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03166,-5.37476),
(5.75399,-7.05866),
(3.25315,-7.84299),
(1.81027,-8.60892),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03168,-5.37473),
(5.75402,-7.05864),
(3.25316,-7.84299),
(1.81028,-8.60892),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0317,-5.3747),
(5.75404,-7.05862),
(3.25317,-7.84298),
(1.8103,-8.60891),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03172,-5.37468),
(5.75407,-7.0586),
(3.25319,-7.84298),
(1.81031,-8.60891),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03174,-5.37465),
(5.75409,-7.05858),
(3.2532,-7.84297),
(1.81033,-8.60891),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03176,-5.37462),
(5.75412,-7.05856),
(3.25321,-7.84296),
(1.81035,-8.6089),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03178,-5.3746),
(5.75414,-7.05853),
(3.25323,-7.84296),
(1.81036,-8.6089),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0318,-5.37457),
(5.75417,-7.05851),
(3.25324,-7.84295),
(1.81038,-8.6089),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03182,-5.37454),
(5.7542,-7.05849),
(3.25326,-7.84295),
(1.8104,-8.60889),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03185,-5.37451),
(5.75423,-7.05847),
(3.25327,-7.84294),
(1.81042,-8.60889),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03187,-5.37448),
(5.75426,-7.05844),
(3.25329,-7.84293),
(1.81043,-8.60889),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03189,-5.37445),
(5.75428,-7.05842),
(3.2533,-7.84293),
(1.81045,-8.60888),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03191,-5.37442),
(5.75431,-7.0584),
(3.25332,-7.84292),
(1.81047,-8.60888),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03194,-5.37439),
(5.75434,-7.05837),
(3.25333,-7.84292),
(1.81049,-8.60887),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03196,-5.37436),
(5.75437,-7.05835),
(3.25335,-7.84291),
(1.81051,-8.60887),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03199,-5.37432),
(5.75441,-7.05832),
(3.25336,-7.8429),
(1.81053,-8.60887),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03201,-5.37429),
(5.75444,-7.0583),
(3.25338,-7.8429),
(1.81055,-8.60886),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03204,-5.37426),
(5.75447,-7.05827),
(3.25339,-7.84289),
(1.81057,-8.60886),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03206,-5.37422),
(5.7545,-7.05824),
(3.25341,-7.84288),
(1.81059,-8.60885),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03209,-5.37419),
(5.75454,-7.05822),
(3.25343,-7.84288),
(1.81061,-8.60885),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03212,-5.37416),
(5.75457,-7.05819),
(3.25344,-7.84287),
(1.81063,-8.60884),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03214,-5.37412),
(5.7546,-7.05816),
(3.25346,-7.84286),
(1.81065,-8.60884),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03217,-5.37408),
(5.75464,-7.05813),
(3.25348,-7.84285),
(1.81067,-8.60884),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0322,-5.37405),
(5.75467,-7.0581),
(3.2535,-7.84285),
(1.81069,-8.60883),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03223,-5.37401),
(5.75471,-7.05807),
(3.25351,-7.84284),
(1.81072,-8.60883),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03226,-5.37397),
(5.75475,-7.05804),
(3.25353,-7.84283),
(1.81074,-8.60882),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03229,-5.37393),
(5.75479,-7.05801),
(3.25355,-7.84282),
(1.81076,-8.60882),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03232,-5.37389),
(5.75482,-7.05798),
(3.25357,-7.84282),
(1.81078,-8.60881),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03235,-5.37385),
(5.75486,-7.05795),
(3.25359,-7.84281),
(1.81081,-8.60881),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03238,-5.37381),
(5.7549,-7.05792),
(3.25361,-7.8428),
(1.81083,-8.6088),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03241,-5.37377),
(5.75494,-7.05788),
(3.25363,-7.84279),
(1.81086,-8.6088),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03244,-5.37373),
(5.75498,-7.05785),
(3.25365,-7.84279),
(1.81088,-8.60879),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03247,-5.37369),
(5.75503,-7.05782),
(3.25366,-7.84278),
(1.8109,-8.60879),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03251,-5.37364),
(5.75507,-7.05778),
(3.25368,-7.84277),
(1.81093,-8.60878),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03254,-5.3736),
(5.75511,-7.05775),
(3.25371,-7.84276),
(1.81096,-8.60878),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03258,-5.37355),
(5.75515,-7.05771),
(3.25373,-7.84275),
(1.81098,-8.60877),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03261,-5.37351),
(5.7552,-7.05767),
(3.25375,-7.84274),
(1.81101,-8.60876),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03265,-5.37346),
(5.75525,-7.05764),
(3.25377,-7.84273),
(1.81104,-8.60876),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03268,-5.37341),
(5.75529,-7.0576),
(3.25379,-7.84273),
(1.81106,-8.60875),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03272,-5.37337),
(5.75534,-7.05756),
(3.25381,-7.84272),
(1.81109,-8.60875),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03276,-5.37332),
(5.75539,-7.05752),
(3.25383,-7.84271),
(1.81112,-8.60874),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03279,-5.37327),
(5.75544,-7.05748),
(3.25386,-7.8427),
(1.81115,-8.60874),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03283,-5.37322),
(5.75549,-7.05744),
(3.25388,-7.84269),
(1.81118,-8.60873),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03287,-5.37317),
(5.75554,-7.0574),
(3.2539,-7.84268),
(1.81121,-8.60872),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03291,-5.37311),
(5.75559,-7.05736),
(3.25393,-7.84267),
(1.81124,-8.60872),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03295,-5.37306),
(5.75564,-7.05732),
(3.25395,-7.84266),
(1.81127,-8.60871),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.033,-5.373),
(5.75569,-7.05727),
(3.25397,-7.84265),
(1.8113,-8.6087),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03304,-5.37295),
(5.75575,-7.05723),
(3.254,-7.84264),
(1.81133,-8.6087),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03308,-5.37289),
(5.7558,-7.05718),
(3.25402,-7.84263),
(1.81136,-8.60869),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03312,-5.37284),
(5.75586,-7.05714),
(3.25405,-7.84262),
(1.81139,-8.60868),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03317,-5.37278),
(5.75592,-7.05709),
(3.25407,-7.84261),
(1.81142,-8.60868),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03321,-5.37272),
(5.75597,-7.05704),
(3.2541,-7.8426),
(1.81146,-8.60867),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03326,-5.37266),
(5.75603,-7.05699),
(3.25412,-7.84259),
(1.81149,-8.60866),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03331,-5.3726),
(5.75609,-7.05695),
(3.25415,-7.84258),
(1.81153,-8.60866),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03336,-5.37253),
(5.75615,-7.0569),
(3.25418,-7.84256),
(1.81156,-8.60865),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0334,-5.37247),
(5.75622,-7.05684),
(3.25421,-7.84255),
(1.8116,-8.60864),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03345,-5.37241),
(5.75628,-7.05679),
(3.25423,-7.84254),
(1.81163,-8.60863),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0335,-5.37234),
(5.75635,-7.05674),
(3.25426,-7.84253),
(1.81167,-8.60863),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03356,-5.37227),
(5.75641,-7.05669),
(3.25429,-7.84252),
(1.81171,-8.60862),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03066,-5.37606),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60912),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03066,-5.37606),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60912),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03066,-5.37606),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60912),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03066,-5.37606),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60912),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03066,-5.37605),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60912),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03066,-5.37605),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60912),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03066,-5.37605),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60912),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37605),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60912),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37605),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60912),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37605),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37605),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37605),
(5.75271,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37605),
(5.75272,-7.0597),
(3.25238,-7.84331),
(1.80934,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37605),
(5.75272,-7.0597),
(3.25238,-7.84331),
(1.80935,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37605),
(5.75272,-7.0597),
(3.25238,-7.84331),
(1.80935,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37605),
(5.75272,-7.0597),
(3.25238,-7.84331),
(1.80935,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37604),
(5.75272,-7.05969),
(3.25238,-7.84331),
(1.80935,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37604),
(5.75272,-7.05969),
(3.25239,-7.84331),
(1.80935,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03067,-5.37604),
(5.75273,-7.05969),
(3.25239,-7.84331),
(1.80935,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03068,-5.37604),
(5.75273,-7.05969),
(3.25239,-7.84331),
(1.80935,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03068,-5.37604),
(5.75273,-7.05969),
(3.25239,-7.84331),
(1.80936,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03068,-5.37604),
(5.75273,-7.05969),
(3.25239,-7.84331),
(1.80936,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03068,-5.37603),
(5.75273,-7.05968),
(3.25239,-7.84331),
(1.80936,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03068,-5.37603),
(5.75274,-7.05968),
(3.25239,-7.8433),
(1.80936,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03068,-5.37603),
(5.75274,-7.05968),
(3.25239,-7.8433),
(1.80936,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03068,-5.37603),
(5.75274,-7.05968),
(3.2524,-7.8433),
(1.80937,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03069,-5.37603),
(5.75274,-7.05968),
(3.2524,-7.8433),
(1.80937,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03069,-5.37602),
(5.75275,-7.05967),
(3.2524,-7.8433),
(1.80937,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03069,-5.37602),
(5.75275,-7.05967),
(3.2524,-7.8433),
(1.80937,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03069,-5.37602),
(5.75275,-7.05967),
(3.2524,-7.8433),
(1.80937,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03069,-5.37602),
(5.75276,-7.05967),
(3.2524,-7.8433),
(1.80938,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0307,-5.37601),
(5.75276,-7.05966),
(3.25241,-7.8433),
(1.80938,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0307,-5.37601),
(5.75276,-7.05966),
(3.25241,-7.8433),
(1.80938,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0307,-5.37601),
(5.75277,-7.05966),
(3.25241,-7.8433),
(1.80939,-8.60911),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0307,-5.376),
(5.75277,-7.05965),
(3.25241,-7.8433),
(1.80939,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03071,-5.376),
(5.75277,-7.05965),
(3.25242,-7.8433),
(1.80939,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03071,-5.376),
(5.75278,-7.05965),
(3.25242,-7.84329),
(1.80939,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03071,-5.37599),
(5.75278,-7.05965),
(3.25242,-7.84329),
(1.8094,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03071,-5.37599),
(5.75279,-7.05964),
(3.25242,-7.84329),
(1.8094,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03072,-5.37599),
(5.75279,-7.05964),
(3.25243,-7.84329),
(1.8094,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03072,-5.37598),
(5.75279,-7.05964),
(3.25243,-7.84329),
(1.80941,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03072,-5.37598),
(5.7528,-7.05963),
(3.25243,-7.84329),
(1.80941,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03073,-5.37598),
(5.7528,-7.05963),
(3.25243,-7.84329),
(1.80942,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03073,-5.37597),
(5.75281,-7.05962),
(3.25244,-7.84329),
(1.80942,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03073,-5.37597),
(5.75281,-7.05962),
(3.25244,-7.84329),
(1.80942,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03073,-5.37596),
(5.75282,-7.05962),
(3.25244,-7.84328),
(1.80943,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03074,-5.37596),
(5.75282,-7.05961),
(3.25244,-7.84328),
(1.80943,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03074,-5.37595),
(5.75283,-7.05961),
(3.25245,-7.84328),
(1.80943,-8.6091),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03074,-5.37595),
(5.75283,-7.0596),
(3.25245,-7.84328),
(1.80944,-8.60909),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03075,-5.37594),
(5.75284,-7.0596),
(3.25245,-7.84328),
(1.80944,-8.60909),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03075,-5.37594),
(5.75284,-7.0596),
(3.25246,-7.84328),
(1.80945,-8.60909),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03076,-5.37593),
(5.75285,-7.05959),
(3.25246,-7.84328),
(1.80945,-8.60909),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03076,-5.37593),
(5.75285,-7.05959),
(3.25246,-7.84328),
(1.80946,-8.60909),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03076,-5.37592),
(5.75286,-7.05958),
(3.25247,-7.84327),
(1.80946,-8.60909),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03077,-5.37592),
(5.75287,-7.05958),
(3.25247,-7.84327),
(1.80947,-8.60909),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03077,-5.37591),
(5.75287,-7.05957),
(3.25247,-7.84327),
(1.80947,-8.60909),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03078,-5.37591),
(5.75288,-7.05957),
(3.25248,-7.84327),
(1.80948,-8.60909),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03078,-5.3759),
(5.75288,-7.05956),
(3.25248,-7.84327),
(1.80948,-8.60909),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03079,-5.3759),
(5.75289,-7.05956),
(3.25249,-7.84327),
(1.80949,-8.60908),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03079,-5.37589),
(5.7529,-7.05955),
(3.25249,-7.84326),
(1.80949,-8.60908),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03079,-5.37588),
(5.7529,-7.05955),
(3.25249,-7.84326),
(1.8095,-8.60908),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0308,-5.37588),
(5.75291,-7.05954),
(3.2525,-7.84326),
(1.8095,-8.60908),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0308,-5.37587),
(5.75292,-7.05954),
(3.2525,-7.84326),
(1.80951,-8.60908),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03081,-5.37587),
(5.75292,-7.05953),
(3.25251,-7.84326),
(1.80951,-8.60908),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03081,-5.37586),
(5.75293,-7.05952),
(3.25251,-7.84326),
(1.80952,-8.60908),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03082,-5.37585),
(5.75294,-7.05952),
(3.25252,-7.84325),
(1.80952,-8.60908),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03082,-5.37585),
(5.75294,-7.05951),
(3.25252,-7.84325),
(1.80953,-8.60908),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03083,-5.37584),
(5.75295,-7.05951),
(3.25252,-7.84325),
(1.80953,-8.60907),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03084,-5.37583),
(5.75296,-7.0595),
(3.25253,-7.84325),
(1.80954,-8.60907),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03084,-5.37582),
(5.75297,-7.0595),
(3.25253,-7.84325),
(1.80955,-8.60907),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03085,-5.37582),
(5.75297,-7.05949),
(3.25254,-7.84324),
(1.80955,-8.60907),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03085,-5.37581),
(5.75298,-7.05948),
(3.25254,-7.84324),
(1.80956,-8.60907),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03086,-5.3758),
(5.75299,-7.05948),
(3.25255,-7.84324),
(1.80956,-8.60907),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03086,-5.37579),
(5.753,-7.05947),
(3.25255,-7.84324),
(1.80957,-8.60907),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03087,-5.37578),
(5.75301,-7.05946),
(3.25256,-7.84324),
(1.80958,-8.60907),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03088,-5.37578),
(5.75301,-7.05946),
(3.25256,-7.84323),
(1.80958,-8.60906),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03088,-5.37577),
(5.75302,-7.05945),
(3.25257,-7.84323),
(1.80959,-8.60906),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.03089,-5.37576),
(5.75303,-7.05944),
(3.25258,-7.84323),
(1.8096,-8.60906),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0309,-5.37575),
(5.75304,-7.05943),
(3.25258,-7.84323),
(1.8096,-8.60906),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),

(7.0309,-5.37574),
(5.75305,-7.05943),
(3.25259,-7.84322),
(1.80961,-8.60906),
(0,0),
(0,0),
(0,0),
(0,0),
(0,0),
